concept_id	concept_name	concept_synonym_name
43012337	cocamidopropyl hydroxysultaine	
43012338	diethanolamine bis(C8-C18 perfluoroalkylethyl)phosphate	
43012339	diethanolamine cetyl phosphate	
43012340	diethylhexyl 2,6-naphthalate	
43012341	diglycol stearate	
43012342	dihydroxyethyl cocamine oxide	
43012343	diisobutyl adipate	
43012344	diisopropyl adipate	
43012345	diisopropyl sebacate	
43012346	diisostearyl malate	
43012347	Dilsea carnosa extract	
43012348	hydroxyethyl cellulose (3000 CPS at 1%)	
43012349	hydroxyethyl urea	
43012350	hydroxymethyl cellulose	
43012351	hydroxypropyl corn starch (5% substitution by weight)	
43012352	hydroxypropylbetadex (0.58-0.68 MS)	hydroxypropyl betadex
43012352	hydroxypropylbetadex (0.58-0.68 MS)	hydroxypropyl .beta.-cyclodextrin
43012353	Hypnea musciformis extract	
43012354	melon extract	
43012355	PEG-15 glyceryl stearate	
43012356	PEG-20 stearate	
43012357	PEG-4 dilaurate	
43012358	PEG-4 laurate	
43012359	PEG-40 sorbitan diisostearate	
43012360	PEG-5 oleate	
43012361	PEG-6 lauramide	
43012362	PEG-60 almond glycerides	
43012363	peg-75 lanolin	
43012364	PEG-75 stearate	
43012365	PEG-8 dioleate	
43012366	peg-8 distearate	
43012367	PEG-8 laurate	
43012368	pummelo extract	pomelo extract
43012369	quaternium-18	
43012370	quaternium-52	
43012371	Asparagopsis armata extract	
43012372	butyl stearate	
43012373	sorbitan trioleate	
43012374	squalane	
43012375	steviol	
43012376	sucrose acetate isobutyrate	
43012377	sucrose monolaurate	
43012378	propylene carbonate	
43012379	sodium silicate	
43012380	aluminum tristearate	
43012381	stearamidoethyl diethylamine	
43012382	dibutyl sebacate	
43012383	sorbitan monopalmitate	
43012384	chlorothymol	
43012385	magnesium carbonate hydroxide	
43012386	lauric acid diethanolamide	
43012387	isoeugenol	
43012388	methylethyl ketone	
43012389	N,N'-diphenyl-4-phenylenediamine	N,N'-diphenyl-P-phenylenediamine
43012390	N-isopropyl-N-phenyl-4-phenylenediamine	
43012391	N-oxydiethylene-2-benzothiazole sulfenamide	
43012392	padimate A	
43012393	tetramethylthiuram monosulfide	
43012394	neurotrophin 3	
43012395	Eutanol G	
43012396	saffron stain	
43012397	isomalt	
43012398	bacitracin methylene disalicylate	
43012399	tylosin phosphate	
43012400	myristyl lactate	
43012401	niacinamide ascorbate	
43012402	Eucalyptus globulus whole extract	
43012403	Sambucus nigra whole extract	
43012404	distearoylethyl hydroxyethylmonium methosulfate	
43012405	Pistacia lentiscus seed oil	
43012406	bis-ethoxydiglycol succinate	
43012407	carmoisine	
43012408	Streptococcus pneumoniae	
43012409	Streptococcus agalactiae	
43012410	Streptococcus viridans group	
43012411	Streptococcus mutans	
43012412	Actinidia chinensis root extract	
43012413	triethanolamine lauryl sulfate	
43012414	limonene, ()-	
43012415	isostearyl isostearate	
43012416	triethanolamine benzoate	
43012417	pasireotide	
43012418	Camellia sinensis seed oil	
43012419	tall oil	
43012420	1,2-dibromo-3-chloropropane	
43012436	2-methyl-4-isothiazolin-3-one	methylisothiazolinone
43012437	2-naphthalenesulfonate	
43012444	5-bromo-5-nitro-1,3-dioxane	
43012445	5-chloro-2-methyl-4-isothiazolin-3-one	methylchloroisothiazolinone
43012447	acetylated lanolin alcohols	
43012448	aminopropyl dihydrogen phosphate	
43012478	acetyltryptophanate	
43012479	Aconitum kusnezoffi root extract	
43012496	all-trans-retinol	
43012497	Angelica biserrata root extract	
43012506	arbutin	
43012509	Asarum heterotropoides var. mandshuricum root extract	
43012512	bambermycins	
43012513	Bambusa textilis stem extract	
43012518	bedaquiline	
43012542	Backhousia citriodora leaf extract	
43012550	Bos taurus intestinal mucosa preparation	bovine intestinal mucosa preparation
43012552	carbomer interpolymer type B (allyl pentaerythritol crosslinked)	
43012553	ceramide 1	
43012554	cetyl acetate	
43012555	cetyl ricinoleate	
43012560	coco-caprylate	
43012561	cocoamphodiacetate	
43012572	Ceratonia siliqua whole extract	
43012573	cerium	
43012574	Carica papaya whole extract	
43012575	carrot juice	
43012576	caldiamide	
43012577	catechin	cianidanol
43012635	clopidol	
43012636	cyclohexane	
43012637	dimethiconol (2000 CST)	
43012638	Citrus junos fruit extract	
43012639	Coix lacryma-jobi seed oil	
43012641	Cocos nucifera whole extract	
43012643	dicaprylyl ether	
43012660	copper EDTA	
43012667	entsufon	
43012668	Echinacea pallida preparation	
43012681	ethylhexyl isononanoate	
43012683	Ficus carica whole extract	
43012706	Glycine max whole extract	
43012713	gamma-cyclodextrin	
43012714	gelatin hydrolysate (porcine skin, MW 3000)	
43012715	glyceryl stearate SE	
43012716	glycol distearate	
43012718	gadofosveset	
43012721	Haemophilus influenzae	
43012724	hydrogen cyanide	hydrocyanic acid
43012730	hydroxyoctacosanyl hydroxystearate	
43012733	Hura crepitans sap extract	
43012734	heptylundecyl hydroxystearate	
43012735	hexadecyl povidone (4 hexadecyl branches-repeat)	
43012736	hydrogenated coco-glycerides	
43012737	isononyl isononanoate	
43012741	Irvingia gabonensis seed butter extract	
43012742	isethionic acid	
43012743	lasalocid	
43012744	laureth-23	
43012745	lemon extract	
43012758	lauramine oxide	
43012759	laureth-2	
43012760	interleukin-5	
43012761	interleukin-6	
43012762	interleukin-7	
43012785	ioxapine	
43012793	meadowfoamamidopropyl betaine	
43012801	methyl gluceth-10	
43012803	methylpropanediol	
43012804	Ligusticum wallichii root extract	
43012805	Limonium gerberi flowering top extract	
43012806	linoleamidopropyl dimethylamine	
43012807	Lobelia inflata preparation	Lobelia inflata whole extract
43012823	neopentyl glycol diisostearate	
43012825	nerve growth factor	
43012826	N-(3-(dimethylamino)propyl)octadecanamide	stearamidopropyl dimethylamine
43012827	N-(hydroxyethyl)ethylenediaminetriacetic acid	
43012828	neopentyl glycol dicaprate	
43012829	nonoxynol-20	
43012830	nonoxynol-4 sulfate	
43012831	new coccine	
43012859	Oryza sativa whole extract	
43012860	Panax notoginseng root extract	
43012869	pegoxol 7 stearate	
43012870	oftasceine	
43012871	oxacycloheptadec-8-en-2-one, (8Z)-	
43012872	Ocimum gratissimum leaf oil	
43012873	octyldodecyl neopentanoate	
43012874	PEG-8 & SMDI copolymer	
43012875	PEG PPG116-66 copolymer	
43012876	PEG-100 stearate	
43012877	PEG-12 dimethicone (300 CST)	
43012878	PEG-15 cocamine	
43012879	PEG-6 isostearate	
43012880	PEG-7 methyl ether	
43012881	PEG:PPG-4-12:dimethicone	
43012882	pentylamine	
43012884	Orchis mascula whole extract	
43012885	polyglyceryl-3 diisostearate	
43012886	polyglyceryl-4 isostearate	
43012887	polyisobutylene (200000 MW)	
43012888	polyoxyl 8 stearate	polyethylene glycol 400 monostearate
43012889	polyquaternium-10 (400 CPS at 2%)	
43012890	polysilicone-15	diethylbenzylidene malonate dimethicone
43012891	polyvinyl acetate phthalate	
43012892	pradofloxacin	
43012899	PRASTERONE	
43012913	povidone K25	
43012915	Plantago asiatica extract	
43012917	poloxamer 338	
43012918	polyethylene glycol 1450	
43012919	polyethylene glycol 2000	
43012928	Pinus densiflora root extract	
43012929	Pinus palustris leaf extract	
43012935	Rhamnus cathartica fruit extract	
43012938	purslane oil	
43012944	pyrophosphate	
43012945	quarternium-15	
43012947	Rosa centifolia flower extract	
43012948	Rosmarinus officinalis whole extract	
43012949	rotenone	
43012953	rubella virus	
43012955	Ruta graveolens flowering top oil	
43012956	silk, enzyme hydrolyzed (1000 MW)	
43012957	sodium bisulfate	
43012958	sodium tallowate	
43012959	sorbitan	
43012965	stannous oxide	
43012966	starch, rice	rice starch
43012967	starch, wheat	wheat starch
43012968	steareth-10	
43012969	steareth-100	
43012970	steareth-15	
43012971	steareth-20	
43012972	steareth-21	
43012973	stearoxytrimethylsilane	
43012974	sucrose palmitate	
43012978	terbium	
43012981	Sorbus aucuparia fruit extract	
43012989	Symphytum uplandicum leaf extract	Symphytum x uplandicum leaf extract
43012991	sodium cation	
43012992	triacontanyl PVP (WP-660)	tricontanyl povidone
43012993	Tagetes minuta flower oil	
43012997	taurine deoxycholate	
43013000	thiostrepton	
43013006	Viola odorata leaf extract	
43013016	Trifolium pratense leaf extract	
43013018	Zanthoxylum nitidum root extract	
43013024	apixaban	
43013035	acrylate	
43013038	coco-betaine	
43013039	cocoyl isethionate	
43013046	dibutyl adipate	
43013047	crofelemer	
43013057	cholesteryl sulfate	
43013061	decamethyltetrasiloxane	
43013062	ceteareth-22	
43013063	cetyl sulfate	
43013070	capryl-capramidopropyl betaine	
43013071	clove preparation	
43013072	hydrogen sulfite	
43013073	glyceryl caprate	
43013078	haemophilus influenzae immunoserum rabbit	
43013080	dimethicone 20	
43013081	hectorite	
43013085	heptanes	
43013086	hesperetin laurate	
43013087	hexyl laurate	
43013088	diphenyltrichloroethane	
43013089	ethylhexylglycerin	
43013090	isoprene	
43013091	isopropylbenzyl salicylate	
43013092	neotame	
43013096	lactococcus lactis immunoserum rabbit	
43013097	o-cymen-5-ol	
43013098	octadecene	
43013099	octyl dodecanol	octyldodecanol
43013100	lauryl glucoside	
43013101	metacresol	
43013102	phenylacetaldehyde	
43013105	methyl acrylate	
43013106	methyl cinnamate	
43013119	lomitapide	
43013134	long pepper extract	
43013135	iminodisuccinate	
43013136	influenza A virus antigen, New Caledonia 20-99 (H1N1)	
43013137	influenza A virus antigen, Panama 2007-99 (H3N2)	
43013138	influenza B virus antigen, Hong Kong 330-2001	
43013139	pear preparation	
43013140	isobutylparaben	
43013141	isocetyl stearoyl stearate	
43013142	9-fluoroprednisolone	
43013149	malarial plasmodium group immunoserum rabbit	
43013150	malpighia glabra fruit extract	
43013151	mycobacterium bovis immunoserum rabbit	
43013152	mycobacterium microti immunoserum rabbit	
43013153	reptococcus viridans group immunoserum rabbit	
43013154	retinamide	
43013155	sodium arsenate	
43013156	sodium chlorate	
43013157	sodium oxide	
43013158	sodium percarbonate	
43013159	sodium peroxide	
43013161	staphylococcus epidermidis immunoserum rabbit	
43013162	steareth-30	
43013163	stearyl triethoxysilane	
43013164	streptococcus pneumoniae immunoserum rabbit	
43013165	streptococcus pyogenes immunoserum rabbit	
43013166	treponema pallidum immunoserum rabbit	
43013167	treponemic skin canker preparation, human	
43013168	triphosphoric acid	
43013169	propionamide	
43013170	propylene glycol methyl ether	
43013171	teduglutide	
43013178	polydatin	
43013179	polyglyceryl-3 distearate	
43013180	polymetaphosphate	
43013181	polysorbate 40	
43013182	ponatinib	
43013193	raxibacumab	
43013201	potassium nitrite	
43013212	pirlimycin	
43013225	1,2-benzisothiazoline-3-one	
43013226	1-ethyl-2-pyrrolecarboxaldehyde	
43013227	1-butyl oleate	
43013229	10-hydroxydecanoate	
43013233	12-hydroxystearate	
43013237	2,2'-dihydroxy-4,4'-dimethoxy-5,5'-disulfobenzophenone	
43013238	2,2-bis(4-glycidyloxyphenyl)propane	
43013239	2,5-dimethylbenzene-1-sulfonate	
43013240	2-ethylhexyl stearate	octyl stearate
43013241	2-sulfolaurate	
43013251	3,7,11,15-tetramethyl-1,2,3-hexadecanetriol	
43013252	3-hydroxy-4-methoxybenzenesulfonate	
43013265	aluminum zirconium trichlorohydrex gly	
43013266	amniotic fluid (bovine)	
43013267	apaflurane	
43013268	arachidyl alcohol	
43013269	arachidyl glucoside	
43013270	Acacia angustissima bark extract	
43013347	acrylamide	
43013351	Ambrosia psilostachya top extract	
43013356	Angelica sinensis whole extract	
43013358	Antiaris toxicara resin	
43013466	apigenin	
43013470	argon	
43013471	ascorbate	
43013472	Asian ginseng extract	
43013473	amylopectin	
43013474	bean extract	
43013479	Astacus astacus extract	
43013480	betasizofiran	
43013481	biotinoyl tripeptide-1	
43013482	butyl ester of methyl vinyl ether-maleic anhydride copolymer (125 kD)	butyl ester of methyl vinyl ether/maleic anhydride copolymer (125000 mw)
43013486	benzotriazolyl dodecyl p-cresol	
43013499	Brugia malayi preparation	
43013501	bird pepper extract	
43013502	bitter almond oil	
43013503	Bittersweet top extract	
43013504	C10-30 cholesterol-lanosterol esters	
43013505	C12 olefin sulfonate	
43013506	C12-13 pareth-23	
43013507	C12-13 pareth-3	
43013508	C12-14 olefin sulfonate	
43013509	C12-14 sec-pareth-12 sulfosuccinate	
43013510	C12-15 pareth-15 sulfonate	
43013511	C12-15 pareth-3 sulfate	
43013512	C12-16 alcohols	
43013513	C14 olefin sulfonate	
43013514	C14-16 olefin sulfonate	
43013515	C18 olefin sulfonate	
43013516	C30-45 olefin	
43013517	capryloamphopropionate	
43013518	borneol	
43013521	Bos taurus nasal mucosa preparation	bovine nasal mucosa preparation
43013522	Beta vulgaris extract	
43013524	brine shrimp extract	
43013527	chitosan medium molecular weight (200-800 MPA.S)	poliglusam
43013533	collagen, soluble, fish skin	marine collagen, soluble
43013538	Centaurium erythraea preparation	
43013539	captan	
43013540	carrageenan	
43013541	Chelidonium majus root extract	
43013562	Chlorella vulgaris extract	
43013571	dimethicone-vinyl dimethicone crosspolymer (hard particle)	
43013572	clary sage extract	
43013573	di-C12-15 alkyl fumarate	
43013575	Commiphora madagascariensis resin	
43013579	dibutyl ethylhexanoyl glutamide	
43013580	dibutyl lauroyl glutamide	
43013600	diethylhexyl syringylidenemalonate	
43013614	ethylhexyl hydroxystearate	
43013615	ethylhexyl stearate	
43013616	edetate calcium	
43013622	Aspergillus nidulans allergenic extract	
43013623	erythritol	
43013624	dipropylene glycol	
43013625	Freesia alba flower extract	
43013629	fennel extract	
43013633	ferrous arsenate	
43013634	Glycyrrhiza glabra extract	licorice extract
43013645	glyceryl linoleate	glyceryl monolinoleate
43013647	Galphimia glauca whole extract	
43013653	hard fat	
43013654	Helianthus annuus sprout extract	
43013669	Ilex paraguariensis whole extract	
43013670	5-hydroxylysine	hydroxylysine
43013671	human parvovirus B19 virus	
43013672	Human enterovirus A	
43013673	guar hydroxypropyltrimonium (1.7 substituents per saccharide)	
43013674	gum talha extract	
43013675	imidurea	
43013676	hypromellose phthalate (24% phthalate, 55 CST)	
43013677	hypromellose phthalate (31% phthalate, 170 CST)	
43013678	hypromellose phthalate (31% phthalate, 40 CST)	
43013679	isoceteth-10	
43013680	isocetyl alcohol	
43013681	isocetyl ethylhexanoate	
43013682	isopropylparaben	
43013693	Lentinula edodes mycelium extract	
43013698	lauryl pyrrolidone	
43013699	linoleamidopropyl PG-dimonium	
43013702	isostearyl palmitate	
43013711	Juglans nigra whole extract	
43013714	menthyl salicylate	
43013715	mercuric cation	
43013716	methyleugenol	
43013717	microcrystalline wax	
43013718	monoethanolamine lauryl sulfate	
43013719	monostearyl citrate	
43013722	Lonicera japonica top extract	
43013729	maritime pine extract	
43013731	monensin	
43013732	morantel	
43013738	N-acetyltryptophan	N-acetyl-DL-tryptophan
43013739	N-hydroxysuccinimide	
43013740	neopentyl glycol	
43013750	Panax ginseng whole extract	
43013751	Petasites hybridus leaf extract	
43013752	Petasites japonicus root extract	
43013755	octoxynol-1	
43013756	okra extract	
43013757	PEG-10 dimethicone (600 CST)	
43013758	PEG-150 stearate	
43013759	PEG-30 stearate	
43013760	polyethylene glycol 14000	
43013761	polyethylene glycol 200	
43013762	polyethylene glycol 3000	
43013763	onion extract	
43013764	polyethylene glycol 350	
43013765	polyethylene glycol 35000	
43013766	polyethylene glycol 8000000	
43013767	polyisobutylene (1000 MW)	
43013768	polyquaternium-37 (10000 MPA.S)	
43013769	polysorbate 85	
43013770	orange peel extract	
43013771	PPG-14 butyl ether	
43013772	PPG-20 methyl glucose ether	
43013773	propylene glycol dioleate	
43013774	polyester-7	
43013775	polyethylene glycol 1000	
43013776	polyethylene glycol 4000000	
43013778	Porphyra umbilicalis extract	
43013779	phloretin	
43013780	Phoenix dactylifera seed extract	
43013781	Phragmites australis whole extract	
43013782	Physalis alkekengi calyx extract	
43013793	Simmondsia chinensis whole extract	
43013797	quaternium-91	
43013798	Quassia amara whole extract	
43013800	Rubia tinctorum whole extract	
43013803	Salvia officinalis flowering top extract	
43013808	Sanguisorba officinalis top extract	
43013812	stearamide amp	
43013813	sulfide ion	
